일자,요일,도로명,링크아이디,검지기아이디,지점명,방향,시점명,종점명,00시,01시,02시,03시,04시,05시,06시,07시,08시,09시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시
2021-02-01,월,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,163,113,56,45,36,73,348,777,1221,1592,963,759,733,796,872,925,822,1002,1116,1196,1133,850,788,391
2021-02-02,화,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,213,141,73,55,41,100,329,770,1077,1546,945,823,777,853,930,897,940,1061,1144,1245,1142,914,898,423
2021-02-03,수,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,206,94,62,53,49,89,339,730,1159,1580,969,820,815,867,1004,939,960,1074,1141,1221,659,840,643,361
2021-02-04,목,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,196,95,65,52,48,61,286,793,1054,1383,998,736,723,779,892,824,881,939,1073,1268,1102,818,881,473
2021-02-05,금,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,225,113,67,51,48,81,358,765,1168,1555,992,782,852,897,979,1019,932,972,1142,1343,1178,1012,1014,612
2021-02-06,토,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,286,154,91,65,54,74,303,603,443,607,885,886,949,1044,1136,1166,1049,1097,1051,1022,627,496,620,376
2021-02-07,일,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,203,116,94,56,43,41,135,257,252,343,469,549,661,884,989,1060,1092,1070,1031,886,724,555,492,320
2021-02-08,월,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,192,96,53,42,46,78,352,812,1124,1565,1015,841,731,933,967,917,960,1031,1065,1264,1243,985,841,486
2021-02-09,화,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,234,134,84,77,60,85,348,725,1113,1511,1010,855,859,921,1011,874,793,989,1033,1261,1021,1017,1009,546
2021-02-10,수,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,270,162,71,65,57,91,242,571,1114,1596,895,962,948,949,1101,1037,1099,1160,1302,1269,1157,906,871,490
2021-02-11,목,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,278,147,82,62,56,48,60,131,163,406,545,624,663,734,850,893,903,878,820,775,585,521,492,322
2021-02-12,금,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,176,88,64,25,24,23,44,78,131,203,247,320,511,644,632,741,801,790,706,614,517,354,526,307
2021-02-13,토,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,200,119,71,41,22,21,43,90,130,260,402,481,694,790,915,1075,1205,1069,973,766,692,615,569,360
2021-02-14,일,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,234,147,58,49,35,37,57,87,157,233,298,430,588,659,830,914,926,796,793,693,562,525,491,317
2021-02-15,월,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,170,95,52,53,40,87,316,710,1119,1628,885,787,766,793,926,879,948,1010,1178,1323,725,779,733,512
2021-02-16,화,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,258,112,80,55,57,94,381,785,1171,1681,957,771,753,723,779,809,454,1021,1052,1115,1170,980,844,713
2021-02-17,수,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,219,120,70,52,44,67,246,542,787,1105,325,727,777,873,883,873,927,971,1086,1313,1130,893,754,575
2021-02-18,목,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,253,114,74,54,55,78,335,720,1102,1615,1006,821,818,919,962,978,970,995,1164,1303,768,895,827,634
2021-02-19,금,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,276,135,74,65,57,91,323,728,1140,1536,881,763,818,953,1052,985,922,1186,1158,1316,1214,1007,815,683
2021-02-20,토,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,334,180,107,70,69,72,279,537,427,585,812,886,996,1084,1204,1168,1142,1117,1131,984,963,738,626,472
2021-02-21,일,아트센터대로,1640099900,SDTRVCT00100003,커낼워크 D4 오피스텔,하행,커넬워크겨울동앞,커넬워크가을동앞,261,155,86,54,43,43,130,203,206,322,463,561,764,943,1111,1165,1228,1123,949,834,559,487,516,362
